id,build_time_min,deploy_time_min,commit_size_loc,num_bugs,test_coverage_pct,ticket_resolution_h,team,module,priority,deploy_status
43,15.032652942798068,2.3337910192664024,224,0,83.8314138345022,19.854872948413185,Gamma,auth,alta,success
44,9.0931806916937,3.7577477829411814,244,2,70.88482283631859,2,Beta,api,media,success
45,6.526875822322822,7.1381363096476065,252,1,80.41456196459197,15.390359356999397,Alpha,payments,alta,success
46,13.731272103554868,9.57343253943293,249,4,80.50736596971466,32.65991160917788,Delta,api,baja,rolled_back
47,8.754427295253313,4.1494890472621515,255,2,85.03090989609888,4.558861691504717,Beta,ui,baja,success
48,17.77640504688501,5.748967154057463,252,2,62.32352792479635,16.326865285634995,Gamma,payments,alta,success
49,10.274215189546618,7.427580886617387,252,3,68.89636309639882,19.116306929225285,Delta,api,media,success
50,14.622591533608826,4.551557669869051,262,1,75.04449858229349,22.12333010036259,Delta,ui,alta,success
51,13.287701060815786,5.291132997215999,259,4,65.26313285701501,73.86928653313753,Beta,auth,baja,success
52,8.864644236478497,6.513607339112793,270,2,92.2745246210196,6.174958493560553,Gamma,ui,alta,rolled_back
53,18.30291007916791,0.5,248,4,78.96005223396938,10.224746242064342,Beta,ui,media,success
54,14.571597222869265,6.254457485552967,255,4,98.89861658148834,26.226896679883296,Alpha,auth,baja,success
55,12.359042586398422,3.2610270013415326,215,2,79.99222018934283,4.865390953629699,Alpha,database,baja,failed
56,13.106202989165851,5.21744668288455,237,2,87.81111197245434,6.350635224139104,Gamma,auth,baja,success
57,14.717155264221084,4.355604454072439,246,0,47.840818165848574,2,Delta,database,baja,success
58,12.359331546316326,4.846990766660603,256,2,57.730723101186406,35.292498795161826,Delta,api,baja,success
59,1,6.843167053729142,242,1,50.05868993284957,24.97833464406961,Gamma,api,media,success
60,13.139531814122638,5.644006598311375,226,1,85.44377501762362,14.245510406792164,Gamma,auth,crítica,success
61,10.531061429036098,3.975121559320492,252,3,82.61418204175557,3.279328465461731,Beta,payments,baja,success
62,12.740922259462437,5.228493896819549,254,1,62.15259300957723,12.237600043416023,Gamma,database,crítica,success
63,14.327294909462026,6.794605142961313,244,2,90.34302391248913,9.319322225929152,Beta,payments,baja,rolled_back
64,17.59894730917071,6.057323728485706,268,2,74.55022784278094,44.787694681365736,Delta,api,alta,success
65,9.09083176210214,2.0850950693687595,239,1,72.24529595148282,2.956584867788514,Delta,auth,baja,success
66,17.210170528176576,0.5,272,2,68.47629457381764,27.64414230633288,Beta,auth,media,success
67,13.343392479008298,5.758416103889834,263,1,84.85741699253859,39.598711294899566,Gamma,api,crítica,success
68,16.154024394790483,4.270497053737136,245,1,71.24587743711993,2,Beta,ui,baja,success
69,15.682914273162584,5.81008836096412,254,1,62.721647215546454,6.1522469110786915,Gamma,api,media,success
70,14.88351265146745,5.627507047446638,263,2,65.7215282058338,13.04566671806139,Alpha,auth,baja,failed
71,7.82752424572858,4.066636982101163,243,0,63.901259851146804,35.88794262505589,Alpha,ui,media,success
72,11.639254453557173,5.746211993678594,274,3,73.0927032773724,3.3710119239985943,Gamma,auth,baja,success
73,14.494072647998173,6.154032538455,252,4,61.18422251795906,5.177868068218231,Delta,auth,crítica,success
74,8.185906568910625,6.9281810686187315,256,3,98.77466810328733,20.011317527776054,Delta,api,baja,failed
75,9.828684741704574,5.2000195308682615,258,2,79.64079249021731,2,Delta,api,media,success
76,14.32398599072673,3.251091399775084,248,2,58.01470700564339,46.140761775742156,Alpha,payments,baja,success
77,15.072714951338364,4.6025969030416825,231,2,81.8039679107361,21.29850686685776,Beta,ui,media,success
78,13.855070354160668,2.525921750840066,240,3,90.26495377608006,9.22911336645484,Alpha,payments,media,success
79,8.456894810361282,5.2750467108279375,251,2,93.13364866615487,2,Gamma,payments,baja,success
80,7.600876405408577,2.133189431053782,244,4,98.54945067676418,18.95190706003218,Delta,auth,baja,success
81,18.050828039219713,9.23010019912145,267,0,86.60696126005404,31.84860234606772,Beta,api,alta,success
82,13.031685750128123,1.2440913812217658,258,3,80.32685031090384,2.2995602551952423,Delta,ui,alta,success
83,12.353760916638345,4.755884838280503,264,3,92.18023835584775,14.572248414158821,Alpha,ui,media,success
84,11.516413849843643,9.048355815216699,241,0,100,29.625376961117084,Beta,database,media,success
85,7.222684419357887,2.824507281088005,267,4,78.05846429624091,7.449237652122974,Beta,api,media,success
86,14.447987592161548,3.3022407738547184,259,2,60.284194803027965,25.00592160869151,Gamma,ui,media,success
87,11.131440617013917,0.8862508518268433,223,0,89.24330390769813,46.197027815352065,Gamma,auth,media,success
88,11.268973174672313,1.9610566656205508,228,3,68.76505367748611,2,Delta,api,media,success
89,15.73338531428464,2.9103056751418506,260,0,94.94753682722667,41.554826097991466,Beta,ui,media,failed
90,15.287092442032996,1.827569183026935,233,2,60.57236018107835,147.29879783682256,Delta,auth,baja,failed
91,17.568465503737084,5.752459430767204,245,3,88.2859533882481,14.002050808460895,Beta,payments,baja,success
92,10.095304307781303,7.945078903872394,269,1,75.27762005446833,7.818179223186337,Alpha,database,alta,success
93,14.60139424290522,3.2907788239014035,272,1,78.31915437797657,21.40358865905314,Gamma,api,crítica,success
94,17.564441825560003,2.744360307437957,246,0,71.66040464546853,7.41467406715738,Alpha,payments,crítica,success
95,7.556844482208405,7.338441701644829,260,1,89.51456810412695,102.37705680123025,Alpha,database,alta,success
96,8.55682965248863,2.0591013941593896,259,1,86.42242879818014,22.677690892403415,Alpha,ui,baja,rolled_back
97,7.47304527658492,5.697568261393618,264,4,91.71491765949742,18.761777459293516,Delta,ui,baja,success
98,6.163144001990417,6.544088439852893,234,3,77.03173725414185,91.93878913911726,Delta,database,media,success
99,12.319930212964644,9.106850830993054,244,0,58.822861328197845,27.543407387023265,Alpha,payments,media,success
100,14.612817358596761,5.9357001776149945,231,1,100,17.709801080330436,Gamma,database,media,success
101,16.80386150239398,3.3407420118121562,252,2,80.11365810215716,11.495198618620634,Alpha,database,baja,failed
102,16.1790043486709,7.693052702478951,229,1,80.69855756680647,10.598916672170162,Delta,database,media,success
103,7.987165412640608,1.7602415066236206,274,1,71.93990671766512,7.064825009554625,Alpha,api,media,success
104,19.393927606690987,6.092262618127334,227,3,52.895813677743476,2,Delta,api,media,success
105,9.332906364968732,5.182179636119116,257,0,70.57680656758747,4.472806214950433,Delta,database,baja,success
106,12.422055249824277,0.5,236,1,43.36785302674331,16.252622053027153,Alpha,ui,alta,success
107,NA,4.864012536660086,253,2,72.65735161179724,15.028137154877186,Alpha,auth,media,success
108,11.510599312180116,5.796306568898833,251,2,77.44218526179291,21.49307881939917,Alpha,payments,baja,success
109,12.75277213800599,5.03237563384308,228,1,67.91373091346908,4.902792466154515,Beta,payments,baja,success
110,12.476643831988026,8.084012773203488,248,0,87.58875419432376,6.782718931765881,Beta,auth,crítica,success
111,11.89962979653039,4.097857684568728,256,1,65.72136316296668,6.059983413666487,Delta,ui,media,success
112,12.43229091176813,2.2254623678365473,238,2,96.5222988450095,8.623902395367622,Alpha,database,crítica,success
113,10.058259056613329,4.433965641417632,228,1,83.14083623768533,26.188993177299793,Delta,auth,alta,success
114,9.983131477248385,5.346689055448678,240,0,87.33774694996853,5.243339558178231,Beta,payments,alta,rolled_back
115,5.355603680340752,0.5,246,3,55.344715743951525,8.865511927753687,Gamma,database,baja,success
116,10.470665092504728,4.235535696729799,242,0,79.85069040354102,43.29992978073178,Alpha,api,crítica,success
117,9.949398968488799,6.277119975930151,240,2,85.03237085180626,28.57903088528424,Delta,auth,baja,failed
118,22.80756400137919,4.812643558478763,236,3,66.19380890025748,2,Gamma,ui,baja,success
119,6.551535075241126,6.184881432894865,246,1,64.48728924817578,2,Gamma,ui,media,rolled_back
120,12.549024874234428,8.074323963683181,262,3,74.83050317269496,17.774682103579334,Alpha,auth,crítica,success
121,NA,1.350434468680671,242,3,67.24147830391365,12.002111569046974,Beta,auth,alta,success
122,6.118257034252814,7.840172643076237,236,4,67.93945615712668,15.207724012434483,Gamma,auth,alta,success
123,12.498809544788028,6.448784757260956,275,1,84.06475544941223,49.71487846768915,Alpha,payments,media,success
124,8.01344346046385,7.771881195641546,244,2,81.45198101027857,7.50709542632103,Delta,database,alta,success
125,11.992709542781167,6.345440595210684,238,4,56.928018009658224,2,Delta,auth,crítica,success
126,10.286964474296738,5.182600383732236,245,3,72.45317270557813,18.86816120791941,Gamma,database,media,success
127,9.54531357420202,8.805980539283265,265,2,90.0858838479255,55.61545191779835,Delta,auth,media,success
128,3.9012886183235693,4.582669896291973,211,2,84.61241912965647,3.4374606125056744,Gamma,payments,alta,success
129,7.101008198560056,1.0091275856632231,279,3,74.53580999277871,61.42474709148732,Beta,auth,baja,success
130,12.718065764471751,5.103375513127652,240,2,59.76306424498031,25.48837807728558,Alpha,database,baja,success
131,14.27048237769414,1.1201534039685606,249,1,73.44259513938383,12.558182783424854,Beta,payments,baja,success
132,10.028490585786102,7.794036868163435,275,1,68.24145875964969,9.221676394343376,Gamma,api,baja,success
133,12.000251536261404,2.126311890517838,268,1,78.1679528265082,4.5519531816244125,Delta,ui,media,rolled_back
134,16.491558573519864,7.399085001645571,269,1,92.60931309661177,8.67902655984853,Beta,database,alta,success
135,17.759422971904762,3.5561994333152875,274,1,74.93282972584957,57.98201004858342,Gamma,api,media,success
136,7.611544926376713,4.288378773435043,280,3,58.91565158738358,7.072961119488484,Beta,api,crítica,success
137,11.530721758999293,7.973745030807545,210,0,69.07051081038611,23.542283601050666,Gamma,database,baja,success
138,16.805993603678804,5.955098722791265,235,3,94.9733733090348,20.16627663273125,Beta,api,crítica,failed
139,10.121081677734797,2.2595515166429823,249,0,74.62157454056796,31.164505853240783,Delta,ui,media,success
140,11.790122060244014,4.6457620849543595,276,1,86.24288064949744,9.946602031588554,Delta,ui,media,success
141,11.655570807051642,4.334881781710709,242,3,94.84342744727175,24.332871078436668,Beta,auth,baja,success
142,8.449283928374275,3.2195620477006552,251,2,77.27351813505436,7.084962856024504,Gamma,database,baja,success
143,10.221263980461048,6.281432816179861,248,2,77.13203002450373,33.816868949314134,Gamma,ui,baja,success
144,11.882220483647048,10.274702964747348,273,2,57.87727582064467,16.79570196116041,Delta,payments,media,success
145,10.344524603768306,2.798602882141692,255,1,64.40601102287516,10.0721222050488,Alpha,auth,alta,success
146,16.453544093472814,4.5838594299739395,269,1,72.0038464820199,5.332873284816742,Alpha,database,media,success
147,10.076028633384073,10.352251234232453,234,0,75.05362588869453,51.57426264370713,Alpha,ui,alta,failed
148,10.267323869597083,5.418820961047534,252,2,75.32157291588699,2,Delta,api,baja,success
149,14.787450306208411,4.31054984140296,228,3,75.90034479817791,31.48622636396199,Alpha,database,baja,success
150,7.7745263473163675,4.990931929553218,277,0,66.17055032627034,4.70074275881052,Beta,ui,baja,success
151,11.837206099395141,1.6627455669534483,248,1,67.6193202406111,16.383422132581472,Gamma,ui,media,failed
152,5.7938207106096415,4.710783818981547,252,2,54.10633041526841,29.137668034916217,Beta,payments,media,success
153,16.66867819694273,2.8304135836324,224,1,57.89140795993835,15.224819663912058,Beta,ui,media,rolled_back
154,10.905417194503677,2.5073747833023177,250,3,69.30606050785678,15.891840633004904,Beta,database,baja,success
155,10.128618701310986,5.442188326190459,247,3,83.22645242459582,19.569117169019506,Beta,auth,baja,failed
156,7.046990688055143,3.51369632303546,228,0,80.50464065672004,23.8357942243269,Alpha,auth,baja,success
157,11.968951864890693,6.013032772265792,246,1,89.48989235190632,2,Beta,payments,baja,success
158,8.79887128819336,5.893443395696256,253,6,74.90049241794883,81.41022419526216,Beta,ui,media,success
159,9.866030680198254,5.741720936059557,257,1,67.68294124694668,15.00345704331994,Delta,auth,crítica,success
160,17.150700982338353,5.263564443338059,250,0,52.380919453346706,5.202156134829909,Beta,auth,crítica,success
161,11.29789651903149,6.040804098464012,238,6,69.13518102372839,40.34155698485087,Gamma,database,alta,success
162,7.712870463397296,2.7772376681106765,273,0,76.87180418839293,10.197798304259777,Beta,payments,baja,success
163,12.65282752986953,2.4382487569284153,230,0,79.20747148236481,71.82792591645357,Alpha,payments,baja,success
164,10.5490463374882,3.4208921704266304,256,5,48.75734236191758,32.99889584529906,Delta,payments,baja,failed
165,14.360054191949356,7.271692703759122,269,1,78.34475824644373,2,Gamma,auth,baja,success
166,17.72968771092396,4.918009714509951,246,1,68.17959294980429,2,Gamma,api,alta,success
167,8.029229955562029,4.673529039802582,249,5,73.92346891128905,56.033283838926224,Delta,payments,baja,success
168,13.81860119032113,4.555061134728794,242,1,93.21581022459881,50.67421777243939,Delta,auth,baja,success
169,12.33959223471395,5.205936298011715,254,4,60.3618725962299,10.668466530740261,Alpha,auth,media,success
170,15.582262329058178,6.047615297581514,228,5,71.6258585908864,34.440555227766616,Gamma,ui,baja,failed
171,11.080887444214934,5.064477943089325,245,2,80.60649828624958,4.2994103617966175,Beta,auth,baja,success
172,15.346476273842454,6.96092553100177,267,0,77.53460712159033,4.382691610604525,Alpha,database,alta,success
173,5.019776554653227,7.5189077009546885,269,2,100,2,Delta,database,baja,success
174,18.757835685253497,7.150464027015716,237,1,63.98204018645113,115.53953119507486,Alpha,api,baja,success
175,15.459111914074311,5.352852040789086,252,1,82.5135481825272,13.24198503792286,Beta,auth,baja,failed
176,11.396896044457009,7.8278749316502925,251,2,65.1436098400904,21.439171558166358,Beta,api,media,success
177,6.20397147944333,5.32194332252213,270,4,63.12275421630828,2,Beta,api,media,success
178,14.572034800167927,5.435135156231793,249,0,99.83339474610199,39.0548130849701,Delta,api,baja,success
179,13.93277545525907,5.250556654473489,250,1,84.70637918929053,25.840644701307113,Delta,auth,alta,success
180,11.974577494314445,6.451348249573074,250,1,64.20622626288376,12.323667503893375,Alpha,payments,baja,success
181,12.605823571449697,3.7386199046760145,259,4,84.33792055964513,2.0494142468952625,Alpha,payments,media,success
182,9.663564118600783,3.4009870668834203,263,0,48.54604045101096,12.892418570816517,Delta,database,alta,success
183,13.475226930520968,8.2660538579747609,293,1,90.45123004726996,32.28323254633456,Gamma,api,media,success
184,13.178617358878062,2.286335754271952,224,1,73.18810910755002,17.973360325590903,Delta,api,crítica,success
185,10.882962506629699,7.57726086453979,267,1,86.13695394612662,24.847526218571257,Alpha,payments,media,success
186,6.655053380427384,1.772283568764709,237,0,84.88407401943388,34.833811951647384,Beta,payments,media,failed
187,14.802995273760137,8.621527672641587,227,1,77.24327004541563,7.016956575214863,Delta,ui,media,failed
188,14.216786489096133,4.88475379980727,262,2,56.61453112693556,12.884606502950191,Alpha,auth,media,success
189,8.65477362879434,9.830126686464519,259,2,74.55424204721146,2,Alpha,payments,media,success
190,5.621647351975028,5.680480231278147,255,1,70.31195302534906,2.4390747137367725,Gamma,api,baja,success
191,12.819834322350536,3.7833665762777056,237,0,66.56580154527272,15.198869045823812,Beta,payments,media,rolled_back
192,10.619648088108441,6.752270359456166,236,1,60.25822226344741,32.94039237398415,Beta,api,baja,success
193,13.010446813457818,5.528371350344775,262,2,60.70779529017154,13.327136144042015,Alpha,ui,baja,success
194,6.823990138061786,6.414816533888288,266,4,57.23042709911934,2,Beta,database,alta,success
195,8.163318222478548,5.503772082372303,231,0,100,12.485637227447505,Beta,auth,media,success
196,16.343099414719603,7.772120844637574,274,1,77.30386993942402,15.046605940908194,Alpha,auth,alta,success
197,13.615099618862855,6.911228594713863,254,3,63.26466231136497,64.94987569446889,Beta,ui,baja,success
198,14.345950146877192,4.20525671656302,250,2,70.44328845186556,44.23412918037265,Beta,database,media,success
199,19.26091378461581,5.47465458165002,281,2,61.33265026904366,49.120332239041915,Alpha,ui,alta,success
200,12.515285714409533,8.282491978567254,236,0,75.76678847244528,104.70957889896903,Alpha,ui,alta,rolled_back
201,3.9962830490739556,5.390294084731359,235,5,64.7571353160667,2.320036040146701,Alpha,database,alta,success
202,13.33510878973428,7.489850741607164,248,3,55.59017284053748,11.637644916772842,Delta,payments,baja,success
203,16.685300509435177,7.213194878689542,263,1,78.25855463643501,28.020840010528858,Beta,ui,baja,success
204,20.23815696919722,5.481428025684959,247,2,81.82942596232529,10.26232594786696,Beta,payments,media,success
205,6.492553607037916,6.655798408784765,249,3,93.24332816268597,48.66881471670686,Alpha,payments,alta,success
206,7.396577737491578,3.9054353842466885,259,2,73.46489417288944,14.445313151925802,Alpha,auth,alta,success
207,9.176714420959515,4.902834594236996,250,3,84.9485111266634,80.95581721856233,Beta,api,media,success
208,7.7837768716912334,8.871136659647988,227,1,71.45731296512596,45.55532142443525,Beta,payments,alta,success
209,9.417025107430035,5.507195101520454,219,1,65.8616885961804,17.353330335502914,Gamma,auth,media,success
210,NA,7.505779372323159,236,4,60.415842658568835,19.489973544066242,Alpha,auth,baja,success
211,7.1951117970400595,4.156554862197057,269,2,89.95499776190418,202.08892767411578,Alpha,auth,baja,success
212,20.147888667932605,0.5,252,1,76.59246698988021,22.321832717400838,Delta,database,alta,success
213,12.431098979542186,3.1950220454654494,269,2,80.4693216910858,2,Beta,ui,media,success
214,11.663567597977677,4.52447662771341,258,3,100,18.45843621423328,Gamma,database,media,success
215,13.982478566418376,2.5639880341968397,284,2,73.2167232489859,2.309863317757845,Gamma,database,alta,failed
216,12.149660744471861,6.688250822868267,261,1,85.73468718382165,64.33308528061238,Alpha,payments,media,success
217,11.47164785217636,4.983253954027975,259,5,69.33224143089215,60.82597146625844,Alpha,ui,media,success
218,17.907149694208385,3.0678430799712086,260,2,90.98753637690278,56.595950287536056,Alpha,auth,media,success
219,11.131879159631586,7.1662784986215335,263,3,67.82272032537857,10.736092865467072,Alpha,ui,alta,success
220,6.8655911836311,4.34902531342976,260,2,100,38.05553228951512,Gamma,ui,baja,rolled_back
221,13.54267156177361,2.681211079312808,248,1,74.13940344693756,27.98142982173472,Beta,ui,crítica,success
222,10.593948505883631,4.77988701174134,268,2,85.46026694095312,2,Gamma,database,baja,rolled_back
223,9.912815626574924,5.312654622751065,242,1,72.9905638522992,11.705531604588032,Gamma,api,baja,success
224,7.727475197251319,9.766274989830276,287,2,100,86.09814168008711,Beta,database,media,success
225,13.71346361306677,5.53071214535014,259,2,55.97654713229854,41.47415980495034,Beta,database,baja,rolled_back
226,11.30392706229202,4.267804891803998,239,3,51.374758875508036,15.628088238622986,Gamma,ui,media,success
227,14.062670914592118,3.019568648564765,259,3,89.94968344149694,5.62593786790967,Beta,ui,baja,success
228,11.062538890776313,5.328683374015715,240,1,74.38968440610014,27.22132743794232,Alpha,auth,media,success
229,9.365986296712917,4.332502540021919,252,2,74.36061369515825,3.935337679724592,Beta,payments,alta,rolled_back
230,17.000946416314868,6.655889051721126,257,0,99.42589778454702,53.942491424039275,Beta,payments,alta,success
231,10.912945139554413,5.538530209657544,222,3,92.99621365251787,49.18895745075761,Alpha,database,baja,success
232,15.791807983500785,7.910459802235755,238,3,60.76103823523343,3.4877587147057056,Alpha,ui,media,success
233,7.193670279564249,5.444938941829823,258,4,68.1406463923758,40.49152600563584,Alpha,auth,baja,success
234,10.135535614497991,2.2145703867506246,270,3,68.7414610885044,8.278632190078497,Alpha,ui,baja,success
235,10.92259441938728,3.243864321587746,264,2,75.63644776261414,6.107885755598545,Beta,auth,baja,success
236,10.436138367476557,4.956291734297746,263,2,92.75659784347391,29.56240247089177,Alpha,auth,media,success
237,17.394828047966854,6.204288495291204,232,4,69.50622401777568,11.67044197395444,Delta,api,baja,success
238,11.90894119480635,9.894517643097313,257,2,75.19479164771997,15.607567570314941,Delta,ui,baja,success
239,12.976903404413802,6.332117711121585,256,0,91.17232280225565,27.230816952597287,Beta,api,baja,failed
240,8.23051316854431,6.172723623726889,252,2,81.33657308096676,32.454189463441665,Alpha,database,alta,success
241,9.083130893961702,2.4638828932999197,251,0,58.331934349993666,23.831657233426597,Gamma,ui,baja,success
242,15.992275634219393,5.717104279913393,261,3,59.943292959928854,33.7153105864626,Beta,payments,baja,failed
243,17.033926658382242,2.372719132878484,234,1,66.08725525428288,22.363394554544055,Beta,api,baja,success
244,16.995454755240385,3.8387718242498483,241,2,64.70971359349383,32.48739601570874,Alpha,auth,crítica,success
245,6.47745180189868,6.729531038340642,250,1,90.01328966744325,26.67709614235669,Alpha,auth,baja,success
246,20.199842774545576,6.90861573478898,240,0,76.72214980374407,19.780112782558728,Beta,payments,media,success
247,16.06749131919817,4.170397107989192,269,4,75.78394139189209,12.023125659674406,Beta,database,baja,success
248,11.893130143446967,3.882763516070047,252,2,78.49097957633985,69.69464885785219,Beta,api,media,failed
249,14.814431115193042,4.459447701797111,223,0,73.98389171100669,12.697414364665747,Beta,payments,baja,success
250,8.114459083392545,8.786238853283779,245,1,77.93322233435363,24.454801647398074,Gamma,ui,crítica,success
251,7.615375033764571,0.5,259,1,75.02665854979413,19.13248924065142,Delta,api,baja,success
252,12.196201803750387,4.735439834718624,268,1,72.6000633642415,10.07996878400445,Alpha,ui,baja,success
253,7.20601657376888,7.211570366639849,258,2,64.47795615500445,30.993940806870754,Beta,api,media,failed
254,12.760075994238992,4.67405229545297,255,1,88.39220821858109,128.73969665954078,Alpha,payments,crítica,success
255,17.190823598418664,2.6380611740328335,233,0,73.34535534716096,16.51246101781726,Beta,auth,crítica,success
256,7.864505108140996,6.301669098334638,241,2,68.4131218993493,22.470054364686302,Beta,database,alta,success
257,9.046236983147743,6.75466509612563,261,2,78.20682476061012,2,Beta,api,alta,success
258,12.186255757803453,2.547442081071635,218,3,100,39.576697342546225,Gamma,database,baja,rolled_back
259,7.9296155206955765,4.37361383000068,213,3,54.93662541765547,111.75614145086945,Alpha,api,baja,success
260,10.466864160454888,6.318183643246102,282,0,56.115862893972874,111.23914405098611,Beta,database,baja,failed
261,15.491021646685594,3.4515619371560673,245,1,91.78789614632457,37.29109775818406,Beta,ui,alta,success
262,15.878180055880469,4.916872924302719,264,1,78.73902142655264,31.179965368395145,Alpha,database,alta,success
263,13.535386660108378,4.519099834525279,218,5,74.18310369979413,29.239908746366794,Alpha,payments,baja,success
264,4.593777347730141,4.656049888563795,253,2,83.11172815065558,21.77879561383038,Alpha,api,alta,success
265,11.784013052695338,4.656163861302951,247,3,81.63427891455747,14.905705064535141,Gamma,api,media,failed
266,16.259092857353135,7.572176610944052,257,2,76.37587588471247,6.921734645962715,Alpha,database,crítica,rolled_back
267,15.25278014964642,7.198819110273328,233,2,47.759294822858735,11.257844422012568,Delta,ui,alta,success
268,11.236734103582874,5.948326331926983,255,2,86.56933406293672,12.858014121799984,Gamma,payments,baja,success
269,1.2002807657451893,4.576026578055497,236,1,70.69116735676832,29.39939242500573,Delta,database,media,success
270,12.243866555204466,1.6770057643806706,238,0,69.11169368701653,19.027114562660707,Alpha,database,baja,success
271,14.295006789934313,3.1314202645509472,249,2,52.0265089519922,35.70620794050901,Alpha,payments,baja,success
272,12.183214318900395,7.224796565663713,258,1,72.7959763686116,18.291865049362425,Gamma,database,baja,rolled_back
273,12.629650160703502,3.201764459525279,229,4,82.21670102437479,7.129187263548374,Gamma,database,media,success
274,13.726261491475084,4.376938207268172,280,2,83.61489656327291,7.037798132747412,Beta,database,crítica,success
275,10.413801055799151,7.18382804278067,245,1,78.91923457886882,20.223769447689346,Alpha,ui,media,success
276,17.239912903006196,2.390893658152114,264,0,77.7973750464878,2,Gamma,ui,media,success
277,13.881573599495773,8.486712790335975,236,3,85.13127946806065,2,Beta,database,crítica,success
278,7.029318917701594,4.777262400517031,268,1,79.09471851131681,2.0022803974415737,Alpha,auth,media,failed
279,17.526301825542134,0.5,237,2,71.95200626201452,32.2481000115326,Alpha,payments,baja,success
